x,y,heading,us_signed,udp_signed,us_was_negative,x1_signed,x2_signed,y_signed
-4.277352276125638,-1.2806012212763527,3.4931816339744826,0.24646171569824202,0.220009689331055,False,-4.277352276125638,0.0026389471690115834,-1.2806012212763527
-4.613826662331339,-1.2408497252633701,3.619931633974483,0.267529602050781,0.220009689331055,False,-4.613826662331339,0.006759621526810407,-1.2408497252633701
-4.923129227106071,-1.1923496211908748,3.7438116339744827,0.28864852905273397,0.220009689331055,False,-4.923129227106071,0.011761647558784156,-1.1923496211908748
-5.209369633152322,-1.151799727538581,3.874951633974483,0.307706604003906,0.220009689331055,False,-5.209369633152322,0.016474314041744778,-1.151799727538581
-5.500785768822261,-1.1272996749673538,4.023011633974482,0.323239440917969,0.220009689331055,False,-5.500785768822261,0.02212115403133988,-1.1272996749673538
-5.617660244217712,-1.0983510474691585,4.163421633974483,0.3352294921875,0.220009689331055,False,-5.617660244217712,0.03032282915719693,-1.0983510474691585
-5.679546889681545,-1.1006997192188752,4.303871633974483,0.343643035888672,0.220009689331055,False,-5.679546889681545,0.039544140832769636,-1.1006997192188752
-5.6031395763397525,-1.0126995303890318,4.436441633974483,0.348479919433594,0.220009689331055,False,-5.6031395763397525,0.04545092282954467,-1.0126995303890318
-5.575146526086717,-0.9497496954828097,4.558251633974483,0.349757385253906,0.220009689331055,False,-5.575146526086717,0.05171633944677362,-0.9497496954828097
-5.490616660037105,-0.9683497353940282,4.673851633974483,0.349757385253906,0.220009689331055,False,-5.490616660037105,0.05252143972606366,-0.9683497353940282
-5.622801522424507,-0.8200507820607594,4.782831633974483,0.349297485351562,0.220009689331055,False,-5.622801522424507,0.05346288630757461,-0.8200507820607594
-5.565685371003585,-0.6590999067571861,4.896981633974483,0.344716033935547,0.220009689331055,False,-5.565685371003585,0.05483958499850248,-0.6590999067571861
-5.480617254992611,-0.6862999651203907,5.019581633974482,0.336455688476562,0.220009689331055,False,-5.480617254992611,0.049859688225654133,-0.6862999651203907
-5.364447977142035,-0.7012499259132383,5.143951633974483,0.324755249023438,0.220009689331055,False,-5.364447977142035,0.04492118506480244,-0.7012499259132383
-5.1015605902882495,-0.7021999279517122,5.252941633974483,0.309392700195312,0.220009689331055,False,-5.1015605902882495,0.03929678023363814,-0.7021999279517122
-4.854816932682508,-0.7848007484445105,5.359621633974482,0.29060714721679703,0.220009689331055,False,-4.854816932682508,0.03415741091274562,-0.7848007484445105
-4.535470389829346,-0.7836499174746212,5.461031633974483,0.271685256958008,0.220009689331055,False,-4.535470389829346,0.02864993631351118,-0.7836499174746212
-4.36530455735464,-0.7280997982753643,5.551001633974483,0.256391067504883,0.220009689331055,False,-4.36530455735464,0.024935403438861355,-0.7280997982753643
-4.222501675835633,-0.684299913145912,5.631061633974483,0.244639358520508,0.220009689331055,False,-4.222501675835633,0.021741725790953036,-0.684299913145912
-4.071544208651824,-0.5240995693944512,5.704081633974482,0.23809928894043,0.220009689331055,False,-4.071544208651824,0.019964356127007168,-0.5240995693944512
-3.999308284112676,-0.40305038437883134,5.780711633974483,0.232478942871094,0.220009689331055,False,-3.999308284112676,0.01789000298799725,-0.40305038437883134
-4.020155656684906,-0.4829497114080965,5.868091633974483,0.230332946777344,0.220009689331055,False,-4.020155656684906,0.015618788049318603,-0.4829497114080965
-3.9507703004543164,-0.5538998636493933,5.949561633974483,0.23021377563476603,0.220009689331055,False,-3.9507703004543164,0.013979024094500189,-0.5538998636493933
-3.866245354395078,-0.5700498212951075,6.029411633974483,0.229277038574219,0.220009689331055,False,-3.866245354395078,0.011998055108752213,-0.5700498212951075
-3.95107290550559,-0.5353497468370847,6.108801633974483,0.225257568359375,0.220009689331055,False,-3.95107290550559,0.009093973100342852,-0.5353497468370847
-3.903898905634759,-0.520350496245074,6.1885416339744825,0.217865905761719,0.220009689331055,False,-3.903898905634759,0.006666584742155954,-0.520350496245074
